|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
1736||||||||1|12/03/2020|Vente|210500.0|7.0||LOT|A001|DU CLOS DES ACACIAS|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AI|316||||||||||||0|1.0|Maison||100.0|4.0|AG|JARD|674.0
1737||||||||1|13/03/2020|Vente|540.5||||B074|LA PRAIRIE|1340.0|JAYAT|1|196||ZA|11||||||||||||0||||||P||2350.0
1738||||||||1|12/03/2020|Vente|95750.0|261.0||RTE|0150|DE MEZERIAT|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AI|147||14.0||||||||||1|3.0|Dépendance||0.0|0.0|||
1739||||||||1|12/03/2020|Vente|95750.0|261.0||RTE|0150|DE MEZERIAT|1340.0|SAINT-DIDIER-D AUSSIAT|1|346||AI|147||6.0|65.21|||||||||1|2.0|Appartement||62.0|3.0|||
1740||||||||1|18/03/2020|Vente|70000.0||||B104|AU PAPE|1290.0|GRIEGES|1|179||AB|712||||||||||||0||||||AB||170.0
1741||||||||1|18/03/2020|Vente|70000.0||||B104|AU PAPE|1290.0|GRIEGES|1|179||AB|715||||||||||||0||||||AB||630.0
1742||||||||1|18/03/2020|Vente|159000.0|1156.0||RTE|0067|DE MEZERIAT|1540.0|PERREX|1|291||B|518||||||||||||0|1.0|Maison||125.0|5.0|S||990.0
1743||||||||1|18/03/2020|Vente|159000.0||||B005|CHAMP RENAUD|1540.0|PERREX|1|291||B|519||||||||||||0||||||P||4375.0
1744||||||||1|06/03/2020|Vente|61500.0|7.0||IMP|2310|LITTRE|1000.0|BOURG-EN-BRESSE|1|53||BC|483||2.0|29.79|7.0||||||||2|2.0|Appartement||23.0|1.0|||
1745||||||||1|05/03/2020|Vente|282800.0|71.0||RUE|4090|HAROUN TAZIEFF|1000.0|BOURG-EN-BRESSE|1|53||CN|441||||||||||||0|1.0|Maison||120.0|4.0|S||404.0
1746||||||||1|13/03/2020|Vente|75000.0||||B116|LE FORT|1440.0|VIRIAT|1|451||BI|165||||||||||||0||||||AB||667.0
1747||||||||1|12/03/2020|Vente|205000.0|5229.0|||B017|LA FORET|1340.0|MALAFRETAZ|1|229||C|537||||||||||||0|1.0|Maison||106.0|4.0|S||1112.0
1748||||||||1|12/03/2020|Vente|205000.0|5229.0|||B017|LA FORET|1340.0|MALAFRETAZ|1|229||C|537||||||||||||0|1.0|Maison||106.0|4.0|P||4468.0
1749||||||||1|20/03/2020|Vente|186940.0|267.0||CHE|0075|DE FORTUNAT|1250.0|CEYZERIAT|1|72||AK|453||||||||||||0|1.0|Maison||100.0|5.0|S||529.0
1750||||||||1|24/03/2020|Vente|62000.0||||B002|LE BOURG|1540.0|PERREX|1|291||B|1269||||||||||||0||||||AB||755.0
1751||||||||1|10/03/2020|Vente|300000.0||||B006|LA BERGADERIE|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||C|1230||||||||||||0||||||S||168.0
1752||||||||1|10/03/2020|Vente|300000.0|485.0||CHE|0070|DE LA BERGADERIE|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||C|1365||||||||||||0|4.0|Local industriel. commercial ou assimilé||625.0|0.0|S||1000.0
1753||||||||1|10/03/2020|Vente|300000.0|485.0||CHE|0070|DE LA BERGADERIE|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||C|1365||||||||||||0|4.0|Local industriel. commercial ou assimilé||625.0|0.0|AG||1997.0
1754||||||||1|10/03/2020|Vente|300000.0||||B006|LA BERGADERIE|1370.0|SAINT-ETIENNE-DU-BOIS|1|350||C|1386||||||||||||0||||||AB||1329.0
1755||||||||1|25/03/2020|Vente|182000.0|16.0||MTE|0165|DES VIGNES|1250.0|DROM|1|150||A|1766||||||||||||0|1.0|Maison||106.0|4.0|J||1151.0
1756||||||||1|25/03/2020|Vente|182000.0|16.0||MTE|0165|DES VIGNES|1250.0|DROM|1|150||A|1766||||||||||||0|1.0|Maison||106.0|4.0|S||259.0
1757||||||||1|25/03/2020|Vente|182000.0||||B071|LE VILLAGE|1250.0|DROM|1|150||A|1769||||||||||||0||||||T||220.0
1758||||||||1|27/03/2020|Vente|180000.0|26.0||CHE|0050|DE LA CHASSIERE|1250.0|REVONNAS|1|321||B|1141||||||||||||0|1.0|Maison||90.0|5.0|S||236.0
