|Identifiant de document|Reference document|1 Articles CGI|2 Articles CGI|3 Articles CGI|4 Articles CGI|5 Articles CGI|No disposition|Date mutation|Nature mutation|Valeur fonciere|No voie|B/T/Q|Type de voie|Code voie|Voie|Code postal|Commune|Code departement|Code commune|Prefixe de section|Section|No plan|No Volume|1er lot|Surface Carrez du 1er lot|2eme lot|Surface Carrez du 2eme lot|3eme lot|Surface Carrez du 3eme lot|4eme lot|Surface Carrez du 4eme lot|5eme lot|Surface Carrez du 5eme lot|Nombre de lots|Code type local|Type local|Identifiant local|Surface reelle bati|Nombre pieces principales|Nature culture|Nature culture speciale|Surface terrain
7682||||||||1|15/07/2021|Vente|310000.0|35.0||IMP|0348|DE LA PAYSANNE|1160|SAINT-MARTIN-DU-MONT|1|374||F|1652||||||||||||0|4.0|Local industriel. commercial ou assimilé||25.0|0.0|S||524.0
7683||||||||1|15/07/2021|Vente|310000.0|35.0||IMP|0348|DE LA PAYSANNE|1160|SAINT-MARTIN-DU-MONT|1|374||F|1652||||||||||||0|1.0|Maison||194.0|6.0|S||524.0
7684||||||||1|15/07/2021|Vente|310000.0|35.0||IMP|0348|DE LA PAYSANNE|1160|SAINT-MARTIN-DU-MONT|1|374||F|1652||||||||||||0|1.0|Maison||194.0|6.0|J||651.0
7685||||||||1|15/07/2021|Vente|310000.0|35.0||IMP|0348|DE LA PAYSANNE|1160|SAINT-MARTIN-DU-MONT|1|374||F|1652||||||||||||0|4.0|Local industriel. commercial ou assimilé||25.0|0.0|J||651.0
7686||||||||1|12/07/2021|Vente|19000.0||||B299|THOL|1160|NEUVILLE-SUR-AIN|1|273||E|799||||||||||||0||||||J||95.0
7687||||||||1|12/07/2021|Vente|19000.0||||B299|THOL|1160|NEUVILLE-SUR-AIN|1|273||E|2097||||||||||||0||||||S||71.0
7688||||||||1|20/07/2021|Vente|205000.0|5291.0|||B130|SUR LE TREUT|1370|MEILLONNAS|1|241||ZE|239||||||||||||0|1.0|Maison||137.0|7.0|J||634.0
7689||||||||1|20/07/2021|Vente|205000.0|5291.0|||B130|SUR LE TREUT|1370|MEILLONNAS|1|241||ZE|239||||||||||||0|1.0|Maison||137.0|7.0|S||482.0
7690||||||||1|20/07/2021|Vente|205000.0||||B130|SUR LE TREUT|1370|MEILLONNAS|1|241||ZE|444||||||||||||0||||||AG||480.0
7691||||||||1|12/07/2021|Vente|180000.0|190.0||RUE|0325|NICOLAS AUBRY|1160|NEUVILLE-SUR-AIN|1|273||AB|191||||||||||||0|1.0|Maison||55.0|4.0|S||679.0
7692||||||||1|22/07/2021|Vente|166000.0|48.0||RUE|0005|CENTRALE|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|587||||||||||||0|2.0|Appartement||36.0|2.0|S||264.0
7693||||||||1|22/07/2021|Vente|166000.0|48.0||RUE|0005|CENTRALE|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|587||||||||||||0|4.0|Local industriel. commercial ou assimilé||47.0|0.0|P||378.0
7694||||||||1|22/07/2021|Vente|166000.0|48.0||RUE|0005|CENTRALE|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|587||||||||||||0|4.0|Local industriel. commercial ou assimilé||37.0|0.0|S||264.0
7695||||||||1|22/07/2021|Vente|166000.0|48.0||RUE|0005|CENTRALE|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|587||||||||||||0|4.0|Local industriel. commercial ou assimilé||47.0|0.0|S||264.0
7696||||||||1|22/07/2021|Vente|166000.0|48.0||RUE|0005|CENTRALE|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|587||||||||||||0|2.0|Appartement||36.0|2.0|P||378.0
7697||||||||1|22/07/2021|Vente|166000.0|48.0||RUE|0005|CENTRALE|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|587||||||||||||0|4.0|Local industriel. commercial ou assimilé||37.0|0.0|P||378.0
7698||||||||1|22/07/2021|Vente|166000.0||||B107|SAINT ETIENNE DU BOIS|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|589||||||||||||0||||||S||14.0
7699||||||||1|22/07/2021|Vente|166000.0||||B107|SAINT ETIENNE DU BOIS|1370|SAINT-ETIENNE-DU-BOIS|1|350||B|640||||||||||||0||||||P||228.0
7700||||||||1|22/07/2021|Vente|115000.0||||B008|PETIT FAUBOURG|1290|PONT-DE-VEYLE|1|306||A|184||||||||||||0||||||J||1125.0
7701||||||||1|22/07/2021|Vente|115000.0|5365.0||PL|0075|DE LA SAMIANE|1290|PONT-DE-VEYLE|1|306||A|187||||||||||||0|4.0|Local industriel. commercial ou assimilé||198.0|0.0|S||378.0
7702||||||||1|22/07/2021|Vente|115000.0||||B008|PETIT FAUBOURG|1290|PONT-DE-VEYLE|1|306||A|839||||||||||||0||||||P||430.0
7703||||||||1|27/07/2021|Vente|107880.0|56.0||RUE|0380|DE LA LEVEE|1750|SAINT-LAURENT-SUR-SAONE|1|370||A|232||2.0|62.13|||||||||1|1.0|Maison||62.0|3.0|||
7704||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|1.0|Maison||170.0|7.0|AG||689.0
7705||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|3.0|Dépendance||0.0|0.0|S||561.0
7706||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|3.0|Dépendance||0.0|0.0|S||561.0
7707||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|3.0|Dépendance||0.0|0.0|S||561.0
7708||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|1.0|Maison||170.0|7.0|S||561.0
7709||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|3.0|Dépendance||0.0|0.0|AG||689.0
7710||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|3.0|Dépendance||0.0|0.0|AG||689.0
7711||||||||1|01/07/2021|Vente|330000.0|595.0||RUE|0220|JEAN MERMOZ|1960|PERONNAS|1|289||AB|59||||||||||||0|3.0|Dépendance||0.0|0.0|AG||689.0
7712||||||||1|19/07/2021|Vente|254000.0|398.0||RTE|0013|DE BAGE|1290|CROTTET|1|134||AH|21||||||||||||0|1.0|Maison||129.0|6.0|AG||1181.0
7713||||||||1|19/07/2021|Vente|254000.0|398.0||RTE|0013|DE BAGE|1290|CROTTET|1|134||AH|21||||||||||||0|1.0|Maison||129.0|6.0|S||500.0
7714||||||||1|19/07/2021|Vente|254000.0|398.0||RTE|0013|DE BAGE|1290|CROTTET|1|134||AH|21||||||||||||0|3.0|Dépendance||0.0|0.0|S||500.0
7715||||||||1|19/07/2021|Vente|254000.0|398.0||RTE|0013|DE BAGE|1290|CROTTET|1|134||AH|21||||||||||||0|3.0|Dépendance||0.0|0.0|AG||1181.0
7716||||||||1|16/07/2021|Vente|179000.0|4.0|B|RUE|0035|DES GABONNIERES|1290|PONT-DE-VEYLE|1|306||A|1436||118.0||||||||||1|3.0|Dépendance||0.0|0.0|||
7717||||||||1|16/07/2021|Vente|179000.0|4.0|B|RUE|0035|DES GABONNIERES|1290|PONT-DE-VEYLE|1|306||A|1436||3.0|80.16|||||||||1|2.0|Appartement||80.0|4.0|||
7718||||||||1|15/07/2021|Vente|115000.0|5104.0|||B067|VIER|1290|SAINT-JEAN-SUR-VEYLE|1|365||B|1311||||||||||||0|1.0|Maison||99.0|2.0|S||1510.0
7719||||||||1|15/07/2021|Vente|115000.0||||B067|VIER|1290|SAINT-JEAN-SUR-VEYLE|1|365||B|1312||||||||||||0||||||S||38.0
7720||||||||1|15/07/2021|Vente|115000.0||||B067|VIER|1290|SAINT-JEAN-SUR-VEYLE|1|365||B|1313||||||||||||0||||||S||46.0
7721||||||||1|15/07/2021|Vente|115000.0||||B067|VIER|1290|SAINT-JEAN-SUR-VEYLE|1|365||B|1314||||||||||||0||||||AB||505.0
7722||||||||1|15/07/2021|Vente|115000.0||||B067|VIER|1290|SAINT-JEAN-SUR-VEYLE|1|365||B|1315||||||||||||0||||||S||8.0
7723||||||||1|03/07/2021|Vente|125000.0|1383.0||RTE|0455|DES RIVONS|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|57||||||||||||0|1.0|Maison||75.0|3.0|S||883.0
7724||||||||1|03/07/2021|Vente|125000.0|1383.0||RTE|0455|DES RIVONS|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|57||||||||||||0|1.0|Maison||75.0|3.0|J||1028.0
7725||||||||1|05/07/2021|Vente|149000.0|6.0||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|1|53||BK|66||102.0||||||||||1|3.0|Dépendance||0.0|0.0|||
7726||||||||1|05/07/2021|Vente|149000.0|6.0||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|1|53||BK|66||19.0|72.22|2.0||||||||2|2.0|Appartement||72.0|3.0|||
7727||||||||1|05/07/2021|Vente|149000.0|6.0||RUE|0090|ALBERT 1ER|1000|BOURG-EN-BRESSE|1|53||BK|66||19.0|72.22|2.0||||||||2|3.0|Dépendance||0.0|0.0|||
7728||||||||1|05/07/2021|Vente|189000.0|258.0||RTE|0125|DES NIEVRES|1190|BOZ|1|57||A|305||||||||||||0|1.0|Maison||104.0|6.0|S||1550.0
7729||||||||1|05/07/2021|Vente|189000.0|258.0||RTE|0125|DES NIEVRES|1190|BOZ|1|57||A|305||||||||||||0|3.0|Dépendance||0.0|0.0|S||1550.0
7730||||||||1|08/07/2021|Vente|242000.0|5268.0|||B121|LES PINOUX|1570|MANZIAT|1|231||C|580||||||||||||0|3.0|Dépendance||0.0|0.0|S||1094.0
7731||||||||1|08/07/2021|Vente|242000.0|5268.0|||B121|LES PINOUX|1570|MANZIAT|1|231||C|580||||||||||||0|3.0|Dépendance||0.0|0.0|S||1094.0
7732||||||||1|08/07/2021|Vente|242000.0|5268.0|||B121|LES PINOUX|1570|MANZIAT|1|231||C|580||||||||||||0|1.0|Maison||119.0|4.0|S||1094.0
7733||||||||1|08/07/2021|Vente|242000.0||||B121|LES PINOUX|1570|MANZIAT|1|231||C|1653||||||||||||0||||||T||499.0
7734||||||||1|13/07/2021|Vente|3000.0||||B032|LE CHATELET|1270|DOMSURE|1|147||B|259||||||||||||0||||||BS||9700.0
7735||||||||1|08/07/2021|Vente|39000.0||||B001|LA BADOUILLE|1190|GORREVOD|1|175||WH|181||||||||||||0||||||T||1132.0
7736||||||||1|26/07/2021|Vente|290000.0|405.0||RTE|0415|DES PAILLARDIERES|1380|BAGE-DOMMARTIN|1|25||D|1264||||||||||||0|1.0|Maison||111.0|5.0|S||1500.0
7737||||||||1|26/07/2021|Vente|290000.0|405.0||RTE|0415|DES PAILLARDIERES|1380|BAGE-DOMMARTIN|1|25||D|1264||||||||||||0|3.0|Dépendance||0.0|0.0|S||1500.0
7738||||||||1|26/07/2021|Vente|290000.0|405.0||RTE|0415|DES PAILLARDIERES|1380|BAGE-DOMMARTIN|1|25||D|1264||||||||||||0|3.0|Dépendance||0.0|0.0|S||1500.0
7739||||||||1|29/06/2021|Vente|355000.0|200.0||RTE|0228|DES MASSETS|1570|FEILLENS|1|159||AH|942||||||||||||0|1.0|Maison||136.0|5.0|S||1003.0
7740||||||||1|29/06/2021|Vente|355000.0|200.0||RTE|0228|DES MASSETS|1570|FEILLENS|1|159||AH|942||||||||||||0|3.0|Dépendance||0.0|0.0|S||1003.0
7741||||||||1|29/06/2021|Vente|355000.0|200.0||RTE|0228|DES MASSETS|1570|FEILLENS|1|159||AH|942||||||||||||0|3.0|Dépendance||0.0|0.0|S||1003.0
7742||||||||2|30/06/2021|Vente|86020.0|||RUE|0054|DU BOURG|1750|REPLONGES|1|320||AC|199||||||||||||0||||||T|LEGUM|2233.0
7743||||||||1|08/07/2021|Vente|111540.0||||B023|AU BOURG|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|853||||||||||||0||||||P||1173.0
7744||||||||1|08/07/2021|Vente|111540.0|129.0||RTE|0415|DU MULFIER|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|1021||||||||||||0|1.0|Maison||69.0|2.0|J||750.0
7745||||||||1|08/07/2021|Vente|111540.0|129.0||RTE|0415|DU MULFIER|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|1021||||||||||||0|1.0|Maison||69.0|2.0|S||1639.0
7746||||||||1|08/07/2021|Vente|111540.0|129.0||RTE|0415|DU MULFIER|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|1021||||||||||||0|1.0|Maison||69.0|2.0|P||837.0
7747||||||||1|08/07/2021|Vente|83460.0|127.0||RTE|0415|DU MULFIER|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|1022||||||||||||0|1.0|Maison||108.0|5.0|J||631.0
7748||||||||1|08/07/2021|Vente|83460.0|127.0||RTE|0415|DU MULFIER|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|1022||||||||||||0|1.0|Maison||108.0|5.0|T||775.0
7749||||||||1|08/07/2021|Vente|83460.0|127.0||RTE|0415|DU MULFIER|1190|CHAVANNES-SUR-REYSSOUZE|1|94||B|1022||||||||||||0|1.0|Maison||108.0|5.0|S||507.0
7750||||||||1|30/06/2021|Vente|74440.0|||RUE|0054|DU BOURG|1750|REPLONGES|1|320||AC|198||||||||||||0||||||T|LEGUM|1063.0
7751||||||||1|01/06/2021|Vente|189150.0|37.0||IMP|0330|DE LAVAL|1380|BAGE-DOMMARTIN|1|25||H|1151||||||||||||0|1.0|Maison||86.0|4.0|S||850.0
7752||||||||1|20/07/2021|Vente|12210.28||||B066|LIE VERSEUSE|1190|BOZ|1|57||A|646||||||||||||0||||||BP||1932.0
7753||||||||1|20/07/2021|Vente|12210.28||||B066|LIE VERSEUSE|1190|BOZ|1|57||ZD|68||||||||||||0||||||T||3400.0
7754||||||||1|20/07/2021|Vente|5697.52||||B014|BOISSON ROLLET|1190|BOZ|1|57||A|670||||||||||||0||||||BT||2488.0
7755||||||||1|01/07/2021|Vente|137000.0|89.0||GR|0040|GRANDE RUE|1290|PONT-DE-VEYLE|1|306||A|373||4.0|43.0|||||||||1|2.0|Appartement||46.0|2.0|||
7756||||||||1|01/07/2021|Vente|137000.0|89.0||GR|0040|GRANDE RUE|1290|PONT-DE-VEYLE|1|306||A|373||3.0|42.8|||||||||1|2.0|Appartement||44.0|2.0|||
7757||||||||1|20/07/2021|Vente|18308.55||||B104|PRE LION|1190|BOZ|1|57||A|632||||||||||||0||||||T||5330.0
7758||||||||1|20/07/2021|Vente|18308.55||||B014|BOISSON ROLLET|1190|BOZ|1|57||A|668||||||||||||0||||||BT||1424.0
7759||||||||1|20/07/2021|Vente|18308.55||||B014|BOISSON ROLLET|1190|BOZ|1|57||A|669||||||||||||0||||||BT||1241.0
7760||||||||1|01/07/2021|Vente|150000.0|6.0||RUE|1560|FRANCOIS VILLON|1000|BOURG-EN-BRESSE|1|53||AR|214||||||||||||0|1.0|Maison||73.0|4.0|S||779.0
7761||||||||1|01/07/2021|Vente|150000.0|6.0||RUE|1560|FRANCOIS VILLON|1000|BOURG-EN-BRESSE|1|53||AR|214||||||||||||0|3.0|Dépendance||0.0|0.0|S||779.0
7762||||||||1|27/07/2021|Vente|79000.0|||RUE|0064|DE LA CHARTREUSE|1960|PERONNAS|1|289||AI|220||||||||||||0||||||AB||639.0
7763||||||||1|26/07/2021|Vente|82000.0|32.0||RUE|0040|DU CHANOZ|1250|CORVEISSIAT|1|125||E|1434||||||||||||0|1.0|Maison||70.0|4.0|S||224.0
7764||||||||1|26/07/2021|Vente|82000.0||||B084|CORVEISSIAT|1250|CORVEISSIAT|1|125||E|1435||||||||||||0||||||S||622.0
7765||||||||1|26/07/2021|Vente|82000.0||||B084|CORVEISSIAT|1250|CORVEISSIAT|1|125||E|1436||||||||||||0||||||P||602.0
7766||||||||1|26/07/2021|Vente|82000.0||||B084|CORVEISSIAT|1250|CORVEISSIAT|1|125||E|1437||||||||||||0||||||P||735.0
7767||||||||1|22/07/2021|Vente|123000.0||||B001|LES BAGNARDES|1310|SAINT-REMY|1|385||A|1317||||||||||||0||||||AG||2.0
7768||||||||1|22/07/2021|Vente|123000.0||||B001|LES BAGNARDES|1310|SAINT-REMY|1|385||A|1321||||||||||||0||||||AB||707.0
7769||||||||1|22/07/2021|Vente|123000.0||||B001|LES BAGNARDES|1310|SAINT-REMY|1|385||A|1322||||||||||||0||||||AB||711.0
7770||||||||1|13/07/2021|Vente|140000.0|6.0||RUE|0020|BRILLAT SAVARIN|1160|PONT-D AIN|1|304||AM|368||2.0||3.0||||||||2|4.0|Local industriel. commercial ou assimilé||122.0|0.0|||
7771||||||||1|23/07/2021|Vente|271400.0||||B031|VAVRES|1340|MALAFRETAZ|1|229||A|163||||||||||||0||||||P||1500.0
7772||||||||1|23/07/2021|Vente|271400.0|1909.0||RTE|0002|D ETREZ|1340|MALAFRETAZ|1|229||A|164||||||||||||0|1.0|Maison||205.0|7.0|S||900.0
7773||||||||1|23/07/2021|Vente|271400.0|1909.0||RTE|0002|D ETREZ|1340|MALAFRETAZ|1|229||A|164||||||||||||0|3.0|Dépendance||0.0|0.0|S||900.0
7774||||||||1|23/07/2021|Vente|271400.0||||B031|VAVRES|1340|MALAFRETAZ|1|229||A|165||||||||||||0||||||P||3062.0
7775||||||||1|23/07/2021|Vente|271400.0||||B031|VAVRES|1340|MALAFRETAZ|1|229||A|523||||||||||||0||||||T||1620.0
7776||||||||1|20/07/2021|Vente|116000.0|6.0||RUE|0322|DU PONT DU SURAN|1250|NIVIGNE ET SURAN|1|95|172.0|AC|74||||||||||||0|1.0|Maison||80.0|2.0|S||413.0
7777||||||||1|20/07/2021|Vente|116000.0||||B237|LASSERA|1250|NIVIGNE ET SURAN|1|95|172.0|AC|109||||||||||||0||||||S||42.0
7778||||||||1|26/07/2021|Vente|4750.0||||B054|LA FORET|1370|BENY|1|38||E|393||||||||||||0||||||BS||11260.0
7779||||||||1|23/07/2021|Vente|86000.0|||RUE|0064|DE LA CHARTREUSE|1960|PERONNAS|1|289||AI|203||||||||||||0||||||AB||711.0
7780||||||||2|23/07/2021|Vente|252000.0|5077.0|||B131|VILLAGE D EN BAS|1250|RAMASSE|1|317||C|839||||||||||||0|3.0|Dépendance||0.0|0.0|S||384.0
7781||||||||2|23/07/2021|Vente|252000.0|5077.0|||B131|VILLAGE D EN BAS|1250|RAMASSE|1|317||C|839||||||||||||0|1.0|Maison||147.0|4.0|S||384.0
7782||||||||2|23/07/2021|Vente|252000.0|56.0||RTE|0129|DU VIADUC|1250|RAMASSE|1|317||C|841||||||||||||0|1.0|Maison||114.0|5.0|S||103.0
7783||||||||2|23/07/2021|Vente|252000.0||||B078|LES MOLASSES|1250|RAMASSE|1|317||C|843||||||||||||0||||||P||651.0
7784||||||||1|21/06/2021|Vente|283500.0|85.0||RTE|0515|DE TURGON|1160|SAINT-MARTIN-DU-MONT|1|374||F|1505||||||||||||0|3.0|Dépendance||0.0|0.0|S||202.0
7785||||||||1|21/06/2021|Vente|283500.0|85.0||RTE|0515|DE TURGON|1160|SAINT-MARTIN-DU-MONT|1|374||F|1505||||||||||||0|1.0|Maison||180.0|3.0|S||202.0
7786||||||||1|21/06/2021|Vente|283500.0||||B145|CONFRANCHETTE|1160|SAINT-MARTIN-DU-MONT|1|374||F|1506||||||||||||0||||||P||2943.0
7787||||||||1|09/07/2021|Vente|70000.0|5083.0|||B118|LES PETITES CHAMPAGNES|1160|PRIAY|1|314||E|915||||||||||||0|1.0|Maison||64.0|4.0|S||333.0
7788||||||||1|05/07/2021|Vente|110000.0|298.0||RTE|0096|DE GRAND CORENT|1250|SIMANDRE-SUR-SURAN|1|408||C|1327||||||||||||0|1.0|Maison||135.0|4.0|S||533.0
7789||||||||1|12/07/2021|Vente|130000.0|80.0||CHE|0365|DE LA PERRIERE|1250|HAUTECOURT-ROMANECHE|1|184||AK|186||||||||||||0|1.0|Maison||90.0|3.0|S||104.0
7790||||||||1|12/07/2021|Vente|130000.0||||B041|CHALLES|1250|HAUTECOURT-ROMANECHE|1|184||AK|223||||||||||||0||||||S||41.0
7791||||||||2|09/07/2021|Vente|49000.0||||B080|LA POIPE|1380|SAINT-CYR-SUR-MENTHON|1|343||ZM|712||||||||||||0||||||S||611.0
7792||||||||2|27/07/2021|Vente|7000.0||||B006|LE BIOLAY|1270|BEAUPONT|1|29||ZO|136||||||||||||0||||||P||726.0
7793||||||||2|27/07/2021|Vente|7000.0||||B006|LE BIOLAY|1270|BEAUPONT|1|29||ZO|138||||||||||||0||||||S||885.0
7794||||||||1|19/07/2021|Vente|150.0||||B142|AU CRAIPE|1160|NEUVILLE-SUR-AIN|1|273||F|501||||||||||||0||||||BT||1405.0
7795||||||||1|19/07/2021|Vente|150.0||||B050|LE BY|1160|NEUVILLE-SUR-AIN|1|273||F|1087||||||||||||0||||||BT|ACACI|373.0
7796||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|468||||||||||||0||||||P||615.0
7797||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|469||||||||||||0||||||P||839.0
7798||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|472||||||||||||0||||||T||5.0
7799||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|473||||||||||||0||||||J||41.0
7800||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|474||||||||||||0||||||J||272.0
7801||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|478||||||||||||0||||||S||782.0
7802||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|479||||||||||||0||||||AB||419.0
7803||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|481||||||||||||0||||||S||395.0
7804||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|484||||||||||||0||||||S||767.0
7805||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|487||||||||||||0||||||AB||16.0
7806||||||||1|16/07/2021|Vente|308000.0|600.0|C|CHE|0163|DU CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|488||||||||||||0|1.0|Maison||50.0|1.0|S||52.0
7807||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|490||||||||||||0||||||AB||53.0
7808||||||||1|16/07/2021|Vente|308000.0||||B040|LE CHATELET|1370|SAINT-ETIENNE-DU-BOIS|1|350||F|496||||||||||||0||||||AB||43.0
7809||||||||1|16/07/2021|Vente|79000.0||||B036|EN CHESSENIN|1250|TOSSIAT|1|422||ZD|376||||||||||||0||||||AB||579.0
7810||||||||1|16/07/2021|Vente|79000.0||||B036|EN CHESSENIN|1250|TOSSIAT|1|422||ZD|384||||||||||||0||||||AG||135.0
7811||||||||1|23/07/2021|Vente|80000.0|4.0||BD|2540|MAL LECLERC|1000|BOURG-EN-BRESSE|1|53||AE|271||1.0||47.0|69.64|||||||2|2.0|Appartement||69.0|3.0|||
7812||||||||1|23/07/2021|Vente|80000.0|4.0||BD|2540|MAL LECLERC|1000|BOURG-EN-BRESSE|1|53||AE|271||1.0||47.0|69.64|||||||2|3.0|Dépendance||0.0|0.0|||
7813||||||||1|22/07/2021|Vente|148000.0|25.0||RUE|2730|DE MONTHOLON|1000|BOURG-EN-BRESSE|1|53||AI|262||10.0|58.88|||||||||1|2.0|Appartement||57.0|2.0|||
7814||||||||1|22/07/2021|Vente|148000.0|25.0||RUE|2730|DE MONTHOLON|1000|BOURG-EN-BRESSE|1|53||AI|262||60.0||||||||||1|3.0|Dépendance||0.0|0.0|||
7815||||||||1|26/07/2021|Vente|54000.0|4.0||RUE|0810|CHARLES PEGUY|1000|BOURG-EN-BRESSE|1|53||BM|109||313.0||327.0|60.45|||||||2|2.0|Appartement||60.0|2.0|||
7816||||||||1|26/07/2021|Vente|54000.0|4.0||RUE|0810|CHARLES PEGUY|1000|BOURG-EN-BRESSE|1|53||BM|109||313.0||327.0|60.45|||||||2|3.0|Dépendance||0.0|0.0|||
7817||||||||1|22/07/2021|Vente|150000.0|6.0||RUE|3190|DES PRES DE BROU|1000|BOURG-EN-BRESSE|1|53||CL|348||28.0|70.08|||||||||1|4.0|Local industriel. commercial ou assimilé||76.0|0.0|||
7818||||||||1|21/07/2021|Vente|70000.0|72.0||ALL|1565|FRANCOISE GIROUD|1000|BOURG-EN-BRESSE|1|53||AB|478||||||||||||0||||||AB||426.0
7819||||||||1|16/07/2021|Vente|240000.0|27.0||IMP|0015|DES BLEUETS|1960|SAINT-ANDRE-SUR-VIEUX-JONC|1|336||A|1212||||||||||||0|1.0|Maison||96.0|5.0|S||501.0
7820||||||||1|23/07/2021|Vente|249000.0|360.0||RTE|0530|DE LA VAVRETTE|1250|TOSSIAT|1|422||D|1228||||||||||||0|1.0|Maison||120.0|3.0|AG||1788.0
7821||||||||1|23/07/2021|Vente|249000.0|360.0||RTE|0530|DE LA VAVRETTE|1250|TOSSIAT|1|422||D|1228||||||||||||0|3.0|Dépendance||0.0|0.0|S||1000.0
7822||||||||1|23/07/2021|Vente|249000.0|360.0||RTE|0530|DE LA VAVRETTE|1250|TOSSIAT|1|422||D|1228||||||||||||0|1.0|Maison||120.0|3.0|S||1000.0
7823||||||||1|23/07/2021|Vente|249000.0|360.0||RTE|0530|DE LA VAVRETTE|1250|TOSSIAT|1|422||D|1228||||||||||||0|3.0|Dépendance||0.0|0.0|AG||1788.0
7824||||||||1|28/06/2021|Vente|225000.0|||ALL|0490|DU VERGER|1000|SAINT-DENIS-LES-BOURG|1|344||AL|72||||||||||||0||||||S||233.0
7825||||||||1|28/06/2021|Vente|225000.0|||ALL|0490|DU VERGER|1000|SAINT-DENIS-LES-BOURG|1|344||AL|79||||||||||||0||||||S||95.0
7826||||||||1|28/06/2021|Vente|225000.0|95.0||ALL|0490|DU VERGER|1000|SAINT-DENIS-LES-BOURG|1|344||AL|83||||||||||||0|3.0|Dépendance||0.0|0.0|S||596.0
7827||||||||1|28/06/2021|Vente|225000.0|95.0||ALL|0490|DU VERGER|1000|SAINT-DENIS-LES-BOURG|1|344||AL|83||||||||||||0|1.0|Maison||105.0|4.0|S||596.0
7828||||||||1|15/07/2021|Vente|91000.0|5701.0||IMP|0127|DU CARILLON|1160|NEUVILLE-SUR-AIN|1|273||E|865||||||||||||0|1.0|Maison||50.0|2.0|S||110.0
7829||||||||1|23/07/2021|Vente|360000.0||||B261|LE LENT|1160|SAINT-MARTIN-DU-MONT|1|374||G|1013||||||||||||0||||||BT||435.0
7830||||||||1|23/07/2021|Vente|360000.0||||B261|LE LENT|1160|SAINT-MARTIN-DU-MONT|1|374||G|1014||||||||||||0||||||BT||435.0
